Date;Time;Global_active_power;Global_reactive_power;Voltage;Global_intensity;Sub_metering_1;Sub_metering_2;Sub_metering_3;Temperature_C;Humidity_pct;Occupancy_Ratio
06/12/2025;11:00:00;1.691;0.36;240.13;7.04;0.0;0.0;55.0;10.0;63.7;0.33
06/12/2025;12:00:00;1.035;0.194;242.47;4.27;0.0;0.0;55.0;11.2;70.1;0.37
06/12/2025;13:00:00;0.935;0.115;241.51;3.87;0.0;0.0;55.0;13.2;61.8;0.37
06/12/2025;14:00:00;1.217;0.061;240.53;5.06;0.0;0.0;55.0;9.1;68.5;0.3
06/12/2025;15:00:00;1.226;0.069;243.21;5.04;0.0;0.0;55.0;11.7;65.2;0.39
06/12/2025;16:00:00;1.375;0.184;240.36;5.72;0.0;0.0;55.0;12.8;61.8;0.26
06/12/2025;17:00:00;1.84;0.305;238.53;7.71;0.0;0.0;55.0;13.7;64.9;0.36
06/12/2025;18:00:00;2.982;0.565;237.84;12.54;2.2;0.0;55.0;10.4;69.9;0.39
06/12/2025;19:00:00;3.977;0.604;241.55;16.46;3.3;0.0;55.0;7.3;67.6;0.3
06/12/2025;20:00:00;4.211;0.911;236.92;17.77;20.7;0.0;55.0;9.8;64.2;0.34
06/12/2025;21:00:00;3.87;0.518;240.98;16.06;11.6;0.0;55.0;6.7;67.4;0.33
06/12/2025;22:00:00;3.332;0.506;238.8;13.95;0.0;0.0;55.0;4.5;59.3;0.36
06/12/2025;23:00:00;4.544;0.405;237.65;19.12;0.0;0.0;55.0;4.2;72.5;0.37
07/12/2025;00:00:00;1.296;0.14;237.61;5.45;0.0;0.0;55.0;3.8;65.3;0.14
07/12/2025;01:00:00;1.327;0.221;242.7;5.47;0.0;0.0;55.0;2.4;75.7;0.14
07/12/2025;02:00:00;1.637;0.249;237.6;6.89;0.0;0.0;55.0;-0.5;74.4;0.14
07/12/2025;03:00:00;1.278;0.144;239.22;5.34;0.0;0.0;55.0;4.0;71.8;0.14
07/12/2025;04:00:00;1.206;0.083;238.69;5.05;0.0;0.0;55.0;4.7;74.1;0.14
07/12/2025;05:00:00;1.589;0.172;242.97;6.54;0.0;0.0;55.0;4.3;66.4;0.14
07/12/2025;06:00:00;2.225;0.128;244.31;9.11;0.0;0.0;55.0;2.4;74.4;0.28
07/12/2025;07:00:00;3.306;0.492;242.54;13.63;0.0;6.2;55.0;4.8;71.9;0.35
07/12/2025;08:00:00;5.571;0.584;238.95;23.31;0.0;3.4;55.0;6.3;68.4;0.31
07/12/2025;09:00:00;3.056;0.35;240.96;12.68;0.0;8.3;55.0;8.5;63.0;0.36
07/12/2025;10:00:00;1.904;0.281;237.45;8.02;0.0;0.0;55.0;9.9;69.5;0.26
07/12/2025;11:00:00;1.373;0.204;240.59;5.71;0.0;0.0;55.0;9.0;70.7;0.35
07/12/2025;12:00:00;1.299;0.195;235.08;5.53;0.0;0.0;55.0;11.3;66.0;0.34
07/12/2025;13:00:00;1.074;0.143;240.66;4.46;0.0;0.0;55.0;12.6;58.9;0.38
07/12/2025;14:00:00;1.163;0.155;239.85;4.85;0.0;0.0;55.0;14.6;60.1;0.35
07/12/2025;15:00:00;1.041;0.197;241.23;4.31;0.0;0.0;55.0;13.7;63.2;0.36
07/12/2025;16:00:00;1.321;0.171;239.97;5.5;0.0;0.0;55.0;13.6;66.9;0.38
07/12/2025;17:00:00;2.107;0.297;242.34;8.69;0.0;0.0;55.0;12.1;56.8;0.35
07/12/2025;18:00:00;2.804;0.611;237.86;11.79;5.7;0.0;55.0;13.3;61.0;0.29
07/12/2025;19:00:00;3.711;0.3;242.12;15.33;16.4;0.0;55.0;10.7;63.8;0.37
07/12/2025;20:00:00;4.604;0.799;241.32;19.08;10.4;0.0;55.0;7.6;67.9;0.36
07/12/2025;21:00:00;3.67;0.479;243.05;15.1;22.5;0.0;55.0;9.7;60.1;0.31
07/12/2025;22:00:00;2.931;0.56;243.24;12.05;0.0;0.0;55.0;7.4;67.4;0.35
07/12/2025;23:00:00;2.345;0.278;237.33;9.88;0.0;0.0;55.0;4.4;69.3;0.37
08/12/2025;00:00:00;1.362;0.138;241.45;5.64;0.0;0.0;55.0;3.4;66.5;0.12
08/12/2025;01:00:00;1.555;0.133;236.74;6.57;0.0;0.0;55.0;3.7;70.8;0.12
08/12/2025;02:00:00;1.366;0.271;243.25;5.62;0.0;0.0;55.0;3.5;68.9;0.12
08/12/2025;03:00:00;1.617;0.278;237.61;6.8;0.0;0.0;55.0;2.9;74.6;0.12
08/12/2025;04:00:00;1.505;0.095;238.94;6.3;0.0;0.0;55.0;3.2;67.4;0.12
08/12/2025;05:00:00;1.62;0.277;240.61;6.73;0.0;0.0;55.0;5.8;70.2;0.12
08/12/2025;06:00:00;2.206;0.123;242.07;9.11;0.0;0.0;55.0;5.7;65.8;0.33
08/12/2025;07:00:00;5.074;0.41;241.04;21.05;0.0;4.3;55.0;5.4;67.1;0.26
08/12/2025;08:00:00;3.465;0.522;242.14;14.31;0.0;4.6;55.0;7.7;69.7;0.67
08/12/2025;09:00:00;3.133;0.404;240.03;13.05;0.0;15.8;55.0;6.1;70.7;0.78
08/12/2025;10:00:00;2.2;0.424;240.68;9.14;0.0;0.0;55.0;9.5;64.7;0.75
08/12/2025;11:00:00;1.562;0.239;235.05;6.64;0.0;0.0;55.0;12.8;62.8;0.68
08/12/2025;12:00:00;1.631;0.349;242.87;6.72;0.0;0.0;55.0;10.8;58.5;0.62
08/12/2025;13:00:00;1.18;0.231;239.18;4.93;0.0;0.0;55.0;10.7;72.9;0.62
08/12/2025;14:00:00;1.106;0.119;238.79;4.63;0.0;0.0;55.0;11.5;68.7;0.64
08/12/2025;15:00:00;1.484;0.285;245.42;6.05;0.0;0.0;55.0;11.0;68.9;0.71
08/12/2025;16:00:00;1.835;0.363;232.42;7.89;0.0;0.0;55.0;11.3;57.4;0.69
08/12/2025;17:00:00;2.144;0.461;240.27;8.92;0.0;0.0;55.0;11.4;62.3;0.64
08/12/2025;18:00:00;2.927;0.153;233.73;12.52;0.6;0.0;55.0;9.0;65.5;0.74
08/12/2025;19:00:00;3.317;0.659;240.95;13.77;16.1;0.0;55.0;10.1;56.6;0.26
08/12/2025;20:00:00;3.428;0.212;238.04;14.4;6.3;0.0;55.0;10.3;70.6;0.31
08/12/2025;21:00:00;3.604;0.504;231.78;15.55;14.3;0.0;55.0;6.2;76.7;0.25
08/12/2025;22:00:00;2.714;0.327;243.05;11.17;0.0;0.0;55.0;8.6;77.8;0.31
08/12/2025;23:00:00;2.169;0.448;236.39;9.18;0.0;0.0;55.0;5.9;64.5;0.27
09/12/2025;00:00:00;1.31;0.156;242.66;5.4;0.0;0.0;55.0;5.6;70.5;0.12
09/12/2025;01:00:00;1.483;0.224;237.27;6.25;0.0;0.0;55.0;2.3;79.2;0.12
09/12/2025;02:00:00;1.288;0.216;238.7;5.4;0.0;0.0;55.0;4.1;69.9;0.12
09/12/2025;03:00:00;1.669;0.089;233.61;7.14;0.0;0.0;55.0;1.0;70.8;0.12
09/12/2025;04:00:00;1.496;0.225;241.19;6.2;0.0;0.0;55.0;4.1;61.8;0.12
09/12/2025;05:00:00;1.415;0.195;238.39;5.93;0.0;0.0;55.0;3.5;77.2;0.12
09/12/2025;06:00:00;2.163;0.327;238.97;9.05;0.0;0.0;55.0;4.9;70.4;0.31
09/12/2025;07:00:00;2.85;0.179;239.73;11.89;0.0;0.8;55.0;3.3;68.1;0.3
09/12/2025;08:00:00;3.385;0.201;235.39;14.38;0.0;14.4;55.0;5.0;71.8;0.67
09/12/2025;09:00:00;3.021;0.242;241.94;12.49;0.0;2.8;55.0;8.5;68.4;0.66
09/12/2025;10:00:00;2.335;0.462;238.42;9.79;0.0;0.0;55.0;7.5;69.3;0.74
09/12/2025;11:00:00;1.701;0.188;246.43;6.9;0.0;0.0;55.0;10.8;64.7;0.78
09/12/2025;12:00:00;1.521;0.188;238.66;6.37;0.0;0.0;55.0;9.1;75.2;0.74
09/12/2025;13:00:00;1.368;0.159;238.91;5.73;0.0;0.0;55.0;13.2;63.2;0.76
09/12/2025;14:00:00;1.598;0.274;236.2;6.76;0.0;0.0;55.0;10.6;74.0;0.78
09/12/2025;15:00:00;1.585;0.149;235.48;6.73;0.0;0.0;55.0;13.4;66.5;0.65
09/12/2025;16:00:00;3.79;0.234;242.46;15.63;0.0;0.0;55.0;13.4;65.5;0.72
09/12/2025;17:00:00;2.107;0.241;242.97;8.67;0.0;0.0;55.0;10.9;65.1;0.78
09/12/2025;18:00:00;2.76;0.479;238.42;11.57;4.4;0.0;55.0;12.0;69.7;0.66
09/12/2025;19:00:00;3.438;0.707;240.34;14.3;22.3;0.0;55.0;10.5;66.6;0.32
09/12/2025;20:00:00;3.619;0.212;243.48;14.86;10.7;0.0;55.0;8.1;63.3;0.25
09/12/2025;21:00:00;3.382;0.635;240.81;14.05;13.6;0.0;55.0;6.1;64.7;0.27
09/12/2025;22:00:00;2.982;0.183;241.36;12.35;0.0;0.0;55.0;3.4;73.8;0.32
09/12/2025;23:00:00;2.165;0.23;240.24;9.01;0.0;0.0;55.0;5.6;65.4;0.32
10/12/2025;00:00:00;1.363;0.073;238.17;5.72;0.0;0.0;55.0;1.7;72.7;0.12
10/12/2025;01:00:00;1.417;0.29;241.08;5.88;0.0;0.0;55.0;3.4;76.9;0.12
10/12/2025;02:00:00;1.444;0.246;245.22;5.89;0.0;0.0;55.0;2.4;74.0;0.12
10/12/2025;03:00:00;1.48;0.167;238.54;6.2;0.0;0.0;55.0;3.6;67.9;0.12
10/12/2025;04:00:00;1.454;0.166;242.43;6.0;0.0;0.0;55.0;2.3;79.6;0.12
10/12/2025;05:00:00;1.74;0.276;240.51;7.23;0.0;0.0;55.0;2.8;74.9;0.12
10/12/2025;06:00:00;2.088;0.136;238.35;8.76;0.0;0.0;55.0;5.2;75.4;0.27
10/12/2025;07:00:00;2.716;0.203;242.51;11.2;0.0;14.4;55.0;5.6;58.6;0.31
10/12/2025;08:00:00;3.407;0.661;242.18;14.07;0.0;9.9;55.0;6.8;70.6;0.72
10/12/2025;09:00:00;2.872;0.242;241.63;11.89;0.0;0.2;55.0;8.3;72.0;0.78
10/12/2025;10:00:00;2.672;0.464;244.9;10.91;0.0;0.0;55.0;6.6;77.6;0.77
10/12/2025;11:00:00;1.644;0.145;245.14;6.71;0.0;0.0;55.0;11.2;58.1;0.7
10/12/2025;12:00:00;1.303;0.085;240.15;5.43;0.0;0.0;55.0;12.1;70.8;0.71
10/12/2025;13:00:00;1.433;0.291;239.7;5.98;0.0;0.0;55.0;10.4;74.3;0.74
10/12/2025;14:00:00;3.291;0.669;236.0;13.94;0.0;0.0;55.0;12.1;54.7;0.73
10/12/2025;15:00:00;1.655;0.253;244.29;6.77;0.0;0.0;55.0;12.5;66.8;0.78
10/12/2025;16:00:00;1.759;0.226;239.8;7.33;0.0;0.0;55.0;12.2;67.7;0.62
10/12/2025;17:00:00;2.219;0.319;238.3;9.31;0.0;0.0;55.0;12.4;62.8;0.8
10/12/2025;18:00:00;2.822;0.337;237.39;11.89;3.9;0.0;55.0;13.3;61.3;0.71
10/12/2025;19:00:00;3.079;0.55;237.37;12.97;8.4;0.0;55.0;11.7;68.4;0.29
10/12/2025;20:00:00;3.689;0.658;244.92;15.06;24.5;0.0;55.0;6.9;65.8;0.31
10/12/2025;21:00:00;3.17;0.6;242.52;13.07;5.3;0.0;55.0;8.5;66.5;0.22
10/12/2025;22:00:00;2.677;0.372;235.83;11.35;0.0;0.0;55.0;8.3;71.8;0.22
10/12/2025;23:00:00;2.282;0.425;235.95;9.67;0.0;0.0;55.0;5.7;78.6;0.23
11/12/2025;00:00:00;1.207;0.092;240.34;5.02;0.0;0.0;55.0;5.7;72.5;0.12
11/12/2025;01:00:00;1.26;0.069;237.15;5.31;0.0;0.0;55.0;6.3;70.0;0.12
11/12/2025;02:00:00;1.455;0.233;239.29;6.08;0.0;0.0;55.0;4.3;68.4;0.12
11/12/2025;03:00:00;1.229;0.083;244.35;5.03;0.0;0.0;55.0;3.0;67.0;0.12
11/12/2025;04:00:00;1.608;0.231;242.99;6.62;0.0;0.0;55.0;4.3;76.5;0.12
11/12/2025;05:00:00;1.769;0.305;235.21;7.52;0.0;0.0;55.0;3.5;70.8;0.12
11/12/2025;06:00:00;2.262;0.27;237.17;9.54;0.0;0.0;55.0;4.1;76.9;0.26
11/12/2025;07:00:00;2.986;0.172;240.69;12.4;0.0;16.8;55.0;4.6;69.1;0.26
11/12/2025;08:00:00;3.463;0.695;243.16;14.24;0.0;16.2;55.0;8.7;64.2;0.71
11/12/2025;09:00:00;3.157;0.181;237.7;13.28;0.0;15.9;55.0;6.4;71.4;0.7
11/12/2025;10:00:00;2.244;0.457;241.03;9.31;0.0;0.0;55.0;11.2;65.1;0.63
11/12/2025;11:00:00;1.556;0.092;238.73;6.52;0.0;0.0;55.0;10.9;59.7;0.65
11/12/2025;12:00:00;1.608;0.281;244.91;6.57;0.0;0.0;55.0;9.0;76.3;0.68
11/12/2025;13:00:00;1.487;0.308;241.74;6.15;0.0;0.0;55.0;12.5;61.3;0.71
11/12/2025;14:00:00;1.21;0.247;239.46;5.05;0.0;0.0;55.0;9.3;71.6;0.7
11/12/2025;15:00:00;5.216;1.053;235.81;22.12;0.0;0.0;55.0;13.5;67.8;0.71
11/12/2025;16:00:00;1.633;0.327;237.03;6.89;0.0;0.0;55.0;13.8;57.1;0.67
11/12/2025;17:00:00;1.974;0.27;232.93;8.47;0.0;0.0;55.0;11.0;60.5;0.66
11/12/2025;18:00:00;2.859;0.414;240.76;11.87;16.9;0.0;55.0;11.3;63.8;0.61
11/12/2025;19:00:00;3.027;0.47;241.86;12.51;8.5;0.0;55.0;13.0;59.6;0.25
11/12/2025;20:00:00;3.829;0.775;242.01;15.82;21.4;0.0;55.0;8.1;76.5;0.34
11/12/2025;21:00:00;3.557;0.685;238.28;14.93;6.2;0.0;55.0;6.0;68.6;0.28
11/12/2025;22:00:00;2.662;0.487;243.58;10.93;0.0;0.0;55.0;8.5;72.0;0.34
11/12/2025;23:00:00;2.185;0.36;244.43;8.94;0.0;0.0;55.0;8.1;70.5;0.28
12/12/2025;00:00:00;1.301;0.202;238.14;5.46;0.0;0.0;55.0;4.1;72.5;0.12
12/12/2025;01:00:00;1.341;0.277;243.31;5.51;0.0;0.0;55.0;4.8;70.8;0.12
12/12/2025;02:00:00;1.467;0.121;240.39;6.1;0.0;0.0;55.0;4.8;76.8;0.12
12/12/2025;03:00:00;1.403;0.116;238.53;5.88;0.0;0.0;55.0;1.5;69.1;0.12
12/12/2025;04:00:00;1.525;0.331;243.45;6.27;0.0;0.0;55.0;2.1;81.4;0.12
12/12/2025;05:00:00;1.473;0.212;236.62;6.22;0.0;0.0;55.0;5.1;63.9;0.12
12/12/2025;06:00:00;2.046;0.27;235.84;8.67;0.0;0.0;55.0;6.6;73.0;0.29
12/12/2025;07:00:00;3.075;0.598;238.89;12.87;0.0;15.4;55.0;6.0;62.6;0.29
12/12/2025;08:00:00;3.652;0.71;239.36;15.26;0.0;19.9;55.0;5.0;68.8;0.75
12/12/2025;09:00:00;2.844;0.228;235.4;12.08;0.0;10.5;55.0;10.6;66.4;0.63
12/12/2025;10:00:00;2.351;0.187;241.37;9.74;0.0;0.0;55.0;8.1;65.5;0.67
12/12/2025;11:00:00;1.766;0.327;237.81;7.43;0.0;0.0;55.0;9.6;65.8;0.68
12/12/2025;12:00:00;1.183;0.217;236.33;5.01;0.0;0.0;55.0;11.7;58.1;0.69
12/12/2025;13:00:00;3.735;0.33;241.82;15.45;0.0;0.0;55.0;14.3;58.0;0.75
12/12/2025;14:00:00;1.12;0.216;238.8;4.69;0.0;0.0;55.0;13.7;65.9;0.74
12/12/2025;15:00:00;1.584;0.208;242.96;6.52;0.0;0.0;55.0;13.2;64.0;0.7
12/12/2025;16:00:00;1.602;0.208;241.29;6.64;0.0;0.0;55.0;13.1;60.4;0.6
12/12/2025;17:00:00;2.118;0.461;239.45;8.85;0.0;0.0;55.0;12.0;71.4;0.63
12/12/2025;18:00:00;2.839;0.393;243.07;11.68;12.2;0.0;55.0;12.0;58.7;0.72
12/12/2025;19:00:00;3.89;0.285;241.18;16.13;10.1;0.0;55.0;6.3;67.5;0.31
12/12/2025;20:00:00;3.741;0.365;239.94;15.59;23.2;0.0;55.0;8.5;65.1;0.22
12/12/2025;21:00:00;3.455;0.369;241.43;14.31;13.3;0.0;55.0;8.0;71.1;0.28
12/12/2025;22:00:00;2.875;0.612;241.52;11.91;0.0;0.0;55.0;4.6;71.0;0.25
12/12/2025;23:00:00;2.152;0.204;236.94;9.08;0.0;0.0;55.0;5.7;69.3;0.32
13/12/2025;00:00:00;1.391;0.171;246.6;5.64;0.0;0.0;55.0;3.8;62.2;0.14
13/12/2025;01:00:00;1.144;0.203;240.19;4.76;0.0;0.0;55.0;5.9;74.0;0.14
13/12/2025;02:00:00;1.384;0.134;240.25;5.76;0.0;0.0;55.0;5.1;69.2;0.14
13/12/2025;03:00:00;1.426;0.241;235.08;6.07;0.0;0.0;55.0;1.9;73.5;0.14
13/12/2025;04:00:00;1.637;0.14;240.36;6.81;0.0;0.0;55.0;2.6;68.6;0.14
13/12/2025;05:00:00;1.818;0.166;240.48;7.56;0.0;0.0;55.0;3.2;67.3;0.14
13/12/2025;06:00:00;2.354;0.512;236.78;9.94;0.0;0.0;55.0;3.4;79.2;0.27
13/12/2025;07:00:00;3.113;0.351;237.09;13.13;0.0;4.5;55.0;5.4;61.2;0.26
13/12/2025;08:00:00;3.593;0.625;237.48;15.13;0.0;12.7;55.0;5.2;65.0;0.32
13/12/2025;09:00:00;2.901;0.559;239.17;12.13;0.0;4.1;55.0;5.9;77.1;0.34
13/12/2025;10:00:00;2.207;0.241;240.6;9.17;0.0;0.0;55.0;9.8;69.7;0.3
13/12/2025;11:00:00;1.365;0.151;239.38;5.7;0.0;0.0;55.0;11.1;63.9;0.35
13/12/2025;12:00:00;1.256;0.228;240.85;5.22;0.0;0.0;55.0;9.9;72.7;0.26
13/12/2025;13:00:00;1.101;0.169;241.89;4.55;0.0;0.0;55.0;13.3;66.0;0.37
13/12/2025;14:00:00;0.837;0.093;241.52;3.47;0.0;0.0;55.0;11.5;66.4;0.37
13/12/2025;15:00:00;1.079;0.192;241.02;4.48;0.0;0.0;55.0;13.0;65.1;0.39
13/12/2025;16:00:00;1.476;0.29;240.8;6.13;0.0;0.0;55.0;13.7;65.8;0.38
13/12/2025;17:00:00;1.969;0.177;240.81;8.18;0.0;0.0;55.0;11.9;67.4;0.3
13/12/2025;18:00:00;2.863;0.155;239.59;11.95;17.8;0.0;55.0;11.8;75.9;0.31
13/12/2025;19:00:00;3.773;0.364;238.15;15.84;22.7;0.0;55.0;9.3;66.0;0.36
13/12/2025;20:00:00;4.223;0.695;239.74;17.62;12.7;0.0;55.0;8.6;66.7;0.27
13/12/2025;21:00:00;3.85;0.792;241.83;15.92;0.0;0.0;55.0;7.3;62.4;0.3
13/12/2025;22:00:00;3.319;0.653;241.81;13.72;0.0;0.0;55.0;5.2;70.0;0.27
13/12/2025;23:00:00;2.278;0.2;241.42;9.44;0.0;0.0;55.0;4.8;79.8;0.32
14/12/2025;00:00:00;1.49;0.298;238.67;6.24;0.0;0.0;55.0;1.7;77.9;0.14
14/12/2025;01:00:00;1.387;0.26;239.39;5.79;0.0;0.0;55.0;2.5;69.6;0.14
14/12/2025;02:00:00;1.517;0.265;239.4;6.34;0.0;0.0;55.0;2.4;72.7;0.14
14/12/2025;03:00:00;1.452;0.242;238.3;6.09;0.0;0.0;55.0;2.2;66.1;0.14
14/12/2025;04:00:00;3.697;0.692;242.5;15.25;0.0;0.0;55.0;2.4;67.6;0.14
14/12/2025;05:00:00;1.615;0.317;234.85;6.88;0.0;0.0;55.0;3.2;72.6;0.14
14/12/2025;06:00:00;2.235;0.423;245.66;9.1;0.0;0.0;55.0;4.8;68.1;0.28
14/12/2025;07:00:00;3.047;0.215;245.81;12.4;0.0;17.9;55.0;6.4;64.0;0.34
14/12/2025;08:00:00;3.257;0.563;240.14;13.56;0.0;0.8;55.0;5.3;72.6;0.31
14/12/2025;09:00:00;2.742;0.529;241.13;11.37;0.0;2.4;55.0;5.8;69.3;0.26
14/12/2025;10:00:00;2.172;0.177;242.38;8.96;0.0;0.0;55.0;7.3;60.7;0.32
14/12/2025;11:00:00;1.145;0.099;237.88;4.81;0.0;0.0;55.0;9.4;56.5;0.32
14/12/2025;12:00:00;1.197;0.22;241.59;4.95;0.0;0.0;55.0;10.6;63.1;0.37
14/12/2025;13:00:00;1.105;0.12;243.69;4.54;0.0;0.0;55.0;10.8;57.8;0.35
14/12/2025;14:00:00;3.379;0.399;234.95;14.38;0.0;0.0;55.0;10.5;56.7;0.26
14/12/2025;15:00:00;1.056;0.12;235.97;4.47;0.0;0.0;55.0;11.9;70.5;0.28
14/12/2025;16:00:00;1.552;0.134;242.1;6.41;0.0;0.0;55.0;12.7;63.7;0.3
14/12/2025;17:00:00;1.981;0.415;239.24;8.28;0.0;0.0;55.0;12.8;62.8;0.27
14/12/2025;18:00:00;2.697;0.504;238.92;11.29;21.7;0.0;55.0;10.3;65.2;0.32
14/12/2025;19:00:00;3.745;0.347;239.08;15.66;3.9;0.0;55.0;9.5;61.1;0.39
14/12/2025;20:00:00;4.367;0.297;236.84;18.44;10.6;0.0;55.0;7.5;70.4;0.32
14/12/2025;21:00:00;3.784;0.429;238.85;15.84;13.2;0.0;55.0;7.6;67.7;0.36
14/12/2025;22:00:00;3.213;0.387;236.3;13.6;0.0;0.0;55.0;5.0;66.6;0.35
14/12/2025;23:00:00;2.54;0.13;243.66;10.42;0.0;0.0;55.0;6.0;66.6;0.37
15/12/2025;00:00:00;1.448;0.291;240.37;6.02;0.0;0.0;55.0;1.4;67.1;0.12
15/12/2025;01:00:00;1.567;0.305;240.3;6.52;0.0;0.0;55.0;2.7;70.2;0.12
15/12/2025;02:00:00;1.294;0.252;241.87;5.35;0.0;0.0;55.0;3.2;70.6;0.12
15/12/2025;03:00:00;1.083;0.203;247.81;4.37;0.0;0.0;55.0;2.9;69.9;0.12
15/12/2025;04:00:00;1.386;0.242;237.05;5.85;0.0;0.0;55.0;6.8;69.2;0.12
15/12/2025;05:00:00;1.664;0.263;234.84;7.09;0.0;0.0;55.0;3.8;71.0;0.12
15/12/2025;06:00:00;2.398;0.511;239.91;9.99;0.0;0.0;55.0;2.6;73.5;0.31
15/12/2025;07:00:00;2.715;0.464;234.89;11.56;0.0;2.5;55.0;5.0;75.1;0.25
15/12/2025;08:00:00;3.56;0.559;239.05;14.89;0.0;18.5;55.0;3.6;74.4;0.75
15/12/2025;09:00:00;3.166;0.583;242.45;13.06;0.0;0.9;55.0;7.5;73.2;0.67
15/12/2025;10:00:00;2.387;0.219;244.28;9.77;0.0;0.0;55.0;7.7;64.0;0.72
15/12/2025;11:00:00;1.611;0.346;235.62;6.84;0.0;0.0;55.0;11.5;62.7;0.71
15/12/2025;12:00:00;1.515;0.081;237.36;6.38;0.0;0.0;55.0;10.3;69.4;0.69
15/12/2025;13:00:00;1.604;0.257;241.02;6.65;0.0;0.0;55.0;11.8;68.3;0.77
15/12/2025;14:00:00;1.495;0.094;242.11;6.17;0.0;0.0;55.0;11.5;61.8;0.71
15/12/2025;15:00:00;1.198;0.234;242.27;4.94;0.0;0.0;55.0;15.2;65.3;0.68
15/12/2025;16:00:00;1.413;0.303;244.13;5.79;0.0;0.0;55.0;12.0;60.1;0.58
15/12/2025;17:00:00;4.25;0.508;242.04;17.56;0.0;0.0;55.0;14.7;65.1;0.69
15/12/2025;18:00:00;2.645;0.518;239.66;11.04;19.1;0.0;55.0;12.4;64.4;0.6
15/12/2025;19:00:00;3.132;0.335;242.97;12.89;6.2;0.0;55.0;10.8;58.8;0.27
15/12/2025;20:00:00;3.853;0.297;240.2;16.04;10.0;0.0;55.0;9.5;64.7;0.33
15/12/2025;21:00:00;3.539;0.343;240.77;14.7;1.8;0.0;55.0;8.2;78.8;0.27
15/12/2025;22:00:00;3.052;0.309;238.62;12.79;0.0;0.0;55.0;3.4;72.7;0.24
15/12/2025;23:00:00;2.073;0.326;240.44;8.62;0.0;0.0;55.0;4.7;82.2;0.24
16/12/2025;00:00:00;1.49;0.276;235.44;6.33;0.0;0.0;55.0;5.3;62.9;0.12
16/12/2025;01:00:00;1.527;0.13;242.9;6.29;0.0;0.0;55.0;3.2;75.6;0.12
16/12/2025;02:00:00;1.52;0.099;237.17;6.41;0.0;0.0;55.0;0.7;61.2;0.12
16/12/2025;03:00:00;1.389;0.122;237.51;5.85;0.0;0.0;55.0;2.5;72.4;0.12
16/12/2025;04:00:00;1.337;0.134;233.49;5.73;0.0;0.0;55.0;5.3;73.3;0.12
16/12/2025;05:00:00;1.473;0.144;237.7;6.2;0.0;0.0;55.0;5.1;74.5;0.12
16/12/2025;06:00:00;2.529;0.221;237.32;10.66;0.0;0.0;55.0;4.0;67.2;0.33
16/12/2025;07:00:00;2.686;0.347;240.61;11.16;0.0;15.7;55.0;6.5;74.4;0.23
16/12/2025;08:00:00;3.447;0.674;236.38;14.58;0.0;11.9;55.0;5.8;67.1;0.78
16/12/2025;09:00:00;3.358;0.225;238.76;14.07;0.0;7.5;55.0;5.1;69.5;0.66
16/12/2025;10:00:00;2.353;0.462;238.1;9.88;0.0;0.0;55.0;7.5;66.2;0.79
16/12/2025;11:00:00;1.556;0.209;235.07;6.62;0.0;0.0;55.0;12.5;58.8;0.58
16/12/2025;12:00:00;1.531;0.249;240.67;6.36;0.0;0.0;55.0;10.7;73.7;0.68
16/12/2025;13:00:00;5.133;0.968;239.39;21.44;0.0;0.0;55.0;11.6;65.4;0.65
16/12/2025;14:00:00;1.253;0.128;240.11;5.22;0.0;0.0;55.0;12.0;70.2;0.7
16/12/2025;15:00:00;1.247;0.265;242.32;5.14;0.0;0.0;55.0;15.5;67.3;0.68
16/12/2025;16:00:00;1.392;0.089;240.02;5.8;0.0;0.0;55.0;14.9;57.7;0.73
16/12/2025;17:00:00;1.912;0.267;239.07;8.0;0.0;0.0;55.0;15.3;68.3;0.63
16/12/2025;18:00:00;2.981;0.278;242.58;12.29;13.3;0.0;55.0;10.9;68.2;0.66
16/12/2025;19:00:00;3.474;0.415;239.09;14.53;9.2;0.0;55.0;10.6;60.8;0.24
16/12/2025;20:00:00;3.672;0.464;238.59;15.39;14.8;0.0;55.0;6.6;71.3;0.25
16/12/2025;21:00:00;3.284;0.675;241.87;13.58;14.4;0.0;55.0;9.8;61.4;0.25
16/12/2025;22:00:00;2.908;0.364;237.82;12.23;0.0;0.0;55.0;4.6;78.8;0.29
16/12/2025;23:00:00;2.281;0.385;243.27;9.38;0.0;0.0;55.0;5.4;74.1;0.33
17/12/2025;00:00:00;5.068;1.073;240.45;21.08;0.0;0.0;55.0;2.4;72.1;0.12
17/12/2025;01:00:00;1.341;0.18;244.39;5.49;0.0;0.0;55.0;2.4;78.8;0.12
17/12/2025;02:00:00;1.302;0.156;239.83;5.43;0.0;0.0;55.0;1.5;65.3;0.12
17/12/2025;03:00:00;1.329;0.286;242.66;5.48;0.0;0.0;55.0;1.7;69.3;0.12
17/12/2025;04:00:00;1.45;0.277;235.41;6.16;0.0;0.0;55.0;2.0;71.6;0.12
17/12/2025;05:00:00;1.893;0.397;243.59;7.77;0.0;0.0;55.0;2.5;83.6;0.12
17/12/2025;06:00:00;2.176;0.256;241.93;8.99;0.0;0.0;55.0;5.3;64.8;0.27
17/12/2025;07:00:00;2.975;0.501;238.19;12.49;0.0;0.9;55.0;3.5;63.1;0.29
17/12/2025;08:00:00;3.628;0.335;242.42;14.96;0.0;8.1;55.0;6.6;61.9;0.71
